longitude_of_pickup,latitude_of_pickup,longitude_of_dropoff,latitude_of_dropoff,datetime.X1,datetime.X2,datetime.X3,weekdays
-73.870827,40.773695,-73.980992,40.773367,13-01-2010,13:18:00,UTC,Wednesday
-73.885182,40.773015,-73.974564,40.764789,01-07-2010,12:55:22,UTC,Thursday
-73.99151,40.749896,-73.970685,40.758657,27-06-2011,07:28:42,UTC,Monday
-73.991657,40.726588,-73.973164,40.755377,08-09-2012,01:09:20,UTC,Saturday
0,0,0,0,07-10-2011,00:20:00,UTC,Friday
-73.988795,40.745048,-74.011977,40.7095,23-10-2013,12:19:26,UTC,Wednesday
-73.99144,40.75005,-73.96812,40.76002,07-10-2014,22:39:00,UTC,Tuesday
-73.993896,40.746323,-73.966911,40.757607,07-06-2015,20:00:06,UTC,Sunday
-73.979201,40.786616,-73.982364,40.776241,01-02-2010,22:27:51,UTC,Monday
-73.981207,40.741522,-73.98608,40.764332,04-07-2012,20:41:00,UTC,Wednesday
-74.011258,40.702117,-73.977902,40.736605,19-03-2010,17:49:00,UTC,Friday
-73.973685,40.763655,-73.977427,40.758158,21-01-2011,15:52:00,UTC,Friday
-73.980025,40.742462,-73.99539,40.759697,22-02-2013,19:42:00,UTC,Friday
-73.993567,40.745677,-73.963445,40.761692,13-10-2013,09:10:00,UTC,Sunday
-73.853338,40.727057,-73.88075,40.750162,21-11-2013,23:20:00,UTC,Thursday
-73.972612,40.744902,-73.98179,40.773597,18-10-2013,19:05:00,UTC,Friday
-73.962293,40.779322,-73.988627,40.758482,08-10-2014,12:12:00,UTC,Wednesday
0,0,0,0,21-05-2010,10:19:00,UTC,Friday
-73.984457,40.768913,-74.003205,40.723961,21-09-2013,19:26:27,UTC,Saturday
-73.974831,40.761692,-73.988602,40.748035,27-04-2015,21:04:42,UTC,Monday
-73.959748,40.771096,-73.978509,40.754128,09-09-2009,09:35:08,UTC,Wednesday
-73.972352,40.689603,-73.965095,40.674978,03-09-2010,23:55:00,UTC,Friday
-73.98834,40.737368,-74.015327,40.708527,06-02-2011,21:55:00,UTC,Sunday
-73.986477,40.755955,-73.998243,40.760828,26-06-2009,00:29:00,UTC,Friday
-73.960433,40.761852,-74.008807,40.740675,28-05-2011,23:38:00,UTC,Saturday
-73.987577,40.741883,-73.97462,40.759207,20-08-2012,10:54:17,UTC,Monday
-73.995653,40.749353,-73.979814,40.764962,08-04-2011,19:27:56,UTC,Friday
-73.967885,40.762737,-73.982037,40.749842,31-03-2009,16:30:00,UTC,Tuesday
-73.982138,40.771613,-73.979167,40.747027,10-01-2012,10:32:00,UTC,Tuesday
-73.967088,40.793365,-73.978238,40.76467,10-01-2012,15:55:00,UTC,Tuesday
-73.985405,40.735545,-73.98591,40.719287,01-04-2013,18:48:00,UTC,Monday
-73.9849,40.6753,-74.0104,40.6552,07-11-2011,22:07:24,UTC,Monday
-74.006395,40.739581,-73.989386,40.757779,26-05-2012,02:43:53,UTC,Saturday
-73.962402,40.778918,-73.965316,40.758176,18-02-2013,15:58:42,UTC,Monday
-73.988415,40.734569,-73.980204,40.733579,30-05-2009,01:52:03,UTC,Saturday
-73.977332,40.749611,-73.97263,40.756788,16-05-2009,12:32:02,UTC,Saturday
-73.969808,40.764625,-73.954908,40.780872,04-06-2010,18:36:47,UTC,Friday
-74.00102,40.731298,-73.981303,40.758857,09-10-2011,13:25:51,UTC,Sunday
-73.958252,40.712627,-73.933667,40.698092,15-12-2012,04:08:00,UTC,Saturday
-73.973831,40.740822,-73.991432,40.732582,18-05-2015,06:41:13,UTC,Monday
-73.996086,40.760773,-74.004948,40.716265,27-10-2011,07:58:06,UTC,Thursday
-73.991848,40.725963,-73.988868,40.731467,27-11-2011,03:46:00,UTC,Sunday
-73.9837,40.7758,-73.9853,40.7413,20-12-2011,06:59:57,UTC,Tuesday
-73.946381,40.816291,-73.913808,40.828628,14-08-2014,01:02:15,UTC,Thursday
-73.97612,40.788975,-73.982032,40.773267,11-08-2010,17:20:56,UTC,Wednesday
-73.978783,40.766702,-73.955945,40.784937,22-12-2012,19:25:00,UTC,Saturday
-73.965193,40.79526,-73.95256,40.802177,05-11-2014,18:59:00,UTC,Wednesday
-73.985781,40.762187,-73.977863,40.757178,18-10-2009,14:56:02,UTC,Sunday
-73.993711,40.7417,-73.981675,40.749037,22-08-2011,19:49:16,UTC,Monday
-73.992832,40.74789,-73.950455,40.67344,29-05-2012,20:24:00,UTC,Tuesday
-73.989347,40.747592,-73.96549,40.771577,19-09-2013,21:51:00,UTC,Thursday
-73.955145,40.765156,-73.962663,40.773241,20-10-2014,19:24:33,UTC,Monday
-73.982488,40.735336,-74.005965,40.719586,06-02-2010,22:11:02,UTC,Saturday
-73.988245,40.757376,-73.782388,40.648766,17-01-2011,12:12:30,UTC,Monday
-73.969492,40.757217,-73.96629,40.763272,11-08-2014,15:31:00,UTC,Monday
-73.995828,40.7403,-73.991127,40.755498,04-09-2014,14:43:35,UTC,Thursday
-73.976524,40.756866,-73.962303,40.779125,19-03-2015,09:26:36,UTC,Thursday
-73.98062,40.77496,-73.975317,40.752322,20-10-2014,10:22:39,UTC,Monday
-73.972679,40.762085,-73.956572,40.767123,16-12-2014,22:27:55,UTC,Tuesday
-73.990494,40.724644,-73.987938,40.719131,25-04-2015,15:37:14,UTC,Saturday
-73.862759,40.768804,-73.984802,40.761568,15-09-2009,13:16:31,UTC,Tuesday
-73.94974,40.780359,-73.872029,40.774531,04-10-2013,07:56:26,UTC,Friday
-73.974258,40.75029,-73.872513,40.774288,07-06-2015,14:01:23,UTC,Sunday
-73.992675,40.69363,-74.001012,40.731683,13-02-2009,21:04:00,UTC,Friday
-73.970713,40.761618,-73.979352,40.75009,07-11-2010,13:32:00,UTC,Sunday
-73.988393,40.723124,-73.951509,40.798642,27-01-2011,21:24:52,UTC,Thursday
-73.983043,40.763237,-73.980812,40.758727,21-06-2012,09:39:00,UTC,Thursday
-74.006662,40.733625,-73.999555,40.729789,17-12-2013,20:30:49,UTC,Tuesday
-73.955533,40.782918,-73.949582,40.785358,05-05-2009,07:22:00,UTC,Tuesday
-73.994197,40.703299,-73.952688,40.80163,14-08-2009,23:44:39,UTC,Friday
-74.0051,40.725537,-74.005147,40.713687,13-03-2011,17:32:00,UTC,Sunday
-73.99733,40.71929,-73.96953,40.757317,02-08-2012,14:37:39,UTC,Thursday
-73.8744,40.77397,-73.93539,40.756212,31-03-2013,22:51:00,UTC,Sunday
-73.986902,40.761082,-73.969945,40.7844,28-05-2013,19:13:00,UTC,Tuesday
-73.960266,40.76593,-73.964134,40.763985,07-02-2015,16:21:07,UTC,Saturday
-74.002805,40.72001,-74.003028,40.748068,25-04-2009,12:45:00,UTC,Saturday
-73.969927,40.762868,-73.974467,40.753523,30-11-2010,13:44:07,UTC,Tuesday
-73.98224,40.73204,-73.917622,40.87105,10-06-2012,01:11:00,UTC,Sunday
-73.992855,40.74895,-73.988255,40.729645,30-08-2009,12:22:00,UTC,Sunday
-73.974463,40.76152,-73.985262,40.744608,02-12-2009,21:30:00,UTC,Wednesday
-73.974198,40.737042,-73.984157,40.748006,21-01-2013,11:37:01,UTC,Monday
-73.993034,40.692917,-73.962746,40.688065,17-01-2015,19:50:47,UTC,Saturday
-73.983925,40.73838,-73.999108,40.738377,08-03-2010,09:34:00,UTC,Monday
-73.99282,40.740327,-73.980251,40.735198,15-01-2011,14:13:33,UTC,Saturday
-74.007224,40.728267,-73.980726,40.737952,18-02-2012,17:53:40,UTC,Saturday
-73.992277,40.727433,-73.95417,40.770398,07-04-2013,01:04:09,UTC,Sunday
-73.986657,40.721548,-73.990837,40.745632,06-03-2010,08:33:06,UTC,Saturday
-73.954116,40.763925,-73.973013,40.759026,09-03-2010,12:53:41,UTC,Tuesday
-73.991763,40.729392,-73.99563,40.746625,27-04-2011,23:27:00,UTC,Wednesday
-73.95661,40.771063,-74.001072,40.738104,28-02-2013,23:07:06,UTC,Thursday
-73.955681,40.804131,-73.997772,40.736961,21-05-2015,00:52:28,UTC,Thursday
-73.983014,40.763115,-73.991515,40.749895,16-08-2009,06:57:12,UTC,Sunday
-73.991655,40.738772,-74.003533,40.741047,19-10-2009,12:42:00,UTC,Monday
0,0,0,0,23-04-2011,21:57:00,UTC,Saturday
-73.982865,40.76319,-73.982732,40.760355,08-04-2012,15:08:00,UTC,Sunday
-73.991427,40.747122,-74.001177,40.740042,17-07-2012,08:42:00,UTC,Tuesday
-73.994753,40.753642,-74.005643,40.725928,31-08-2012,23:49:00,UTC,Friday
-74.001528,40.71958,-73.989884,40.726388,19-11-2012,16:39:04,UTC,Monday
-73.963687,40.757132,-74.005546,40.726114,10-03-2013,00:14:53,UTC,Sunday
-73.98261,40.772242,-74.00264,40.755995,08-06-2014,05:58:00,UTC,Sunday
-73.971059,40.76155,-74.005047,40.739944,09-10-2010,00:57:17,UTC,Saturday
-73.995137,40.744685,-73.989348,40.747882,24-02-2011,16:22:00,UTC,Thursday
-73.981202,40.781682,-74.002718,40.760676,11-08-2012,15:10:58,UTC,Saturday
-74.005653,40.750748,-74.008224,40.737465,06-06-2015,23:33:07,UTC,Saturday
-74.001786,40.75074,-73.981471,40.740704,16-07-2010,18:20:02,UTC,Friday
-73.98747,40.719892,-73.98171,40.73104,25-10-2012,20:22:21,UTC,Thursday
-73.994583,40.760959,-73.974355,40.759167,03-06-2013,07:01:17,UTC,Monday
-73.982675,40.748427,-73.950382,40.793063,17-08-2009,20:01:00,UTC,Monday
-73.963335,40.777539,-73.982109,40.769787,17-05-2010,17:59:15,UTC,Monday
0,0,0,0,24-08-2010,14:11:00,UTC,Tuesday
-73.957382,40.729752,-73.999692,40.72848,27-10-2012,00:40:32,UTC,Saturday
-73.998411,40.717142,-73.984434,40.759125,07-12-2014,09:18:35,UTC,Sunday
-73.989708,40.734358,-74.001964,40.726402,13-02-2010,21:03:24,UTC,Saturday
-73.991587,40.759887,-73.977275,40.782833,14-06-2010,23:54:00,UTC,Monday
-74.007231,40.708738,-73.974163,40.788915,20-08-2010,00:38:12,UTC,Friday
-73.973802,40.76328,-73.993012,40.74158,12-03-2011,23:15:30,UTC,Saturday
-73.990323,40.766614,-73.944941,40.721631,19-06-2013,20:12:30,UTC,Wednesday
-73.870908,40.773728,-73.96583,40.756078,31-12-2010,12:32:00,UTC,Friday
-73.985597,40.744612,-73.979275,40.766885,15-10-2012,18:13:00,UTC,Monday
0,0,0,0,17-01-2013,12:27:00,UTC,Thursday
-74.006857,40.735703,-73.951107,40.727836,06-03-2014,23:26:38,UTC,Thursday
-73.986815,40.751485,-73.97195,40.763267,09-09-2014,18:54:00,UTC,Tuesday
-73.99913,40.734188,-73.937119,40.856548,10-06-2015,22:53:25,UTC,Wednesday
-73.966616,40.76247,-73.998942,40.734029,28-05-2011,19:47:18,UTC,Saturday
-73.953965,40.76637,-73.971245,40.746135,11-08-2011,15:13:00,UTC,Thursday
-73.988132,40.769845,-73.95829,40.810437,15-01-2013,00:40:00,UTC,Tuesday
-73.951517,40.793494,-73.949826,40.80225,30-08-2014,18:25:05,UTC,Saturday
-73.977441,40.729209,-73.996526,40.723787,22-11-2014,11:32:54,UTC,Saturday
-73.979517,40.777112,-73.966243,40.789408,22-04-2009,07:30:00,UTC,Wednesday
-73.985845,40.727002,-73.987633,40.761233,23-06-2009,02:27:00,UTC,Tuesday
-73.969914,40.79971,-73.97537,40.782193,07-08-2010,18:20:33,UTC,Saturday
-73.969743,40.753525,-73.991032,40.750567,17-06-2009,19:35:00,UTC,Wednesday
-73.98372,40.729682,-73.99226,40.749393,15-03-2009,00:13:10,UTC,Sunday
-73.983362,40.744807,-73.990497,40.723462,09-05-2012,19:10:00,UTC,Wednesday
-73.96119,40.760639,-73.954191,40.764011,08-02-2013,13:58:19,UTC,Friday
-73.992113,40.749252,-73.986593,40.730022,24-06-2013,17:21:15,UTC,Monday
-73.947518,40.783511,-73.953376,40.771156,16-09-2009,11:33:43,UTC,Wednesday
-73.968734,40.762241,-73.960271,40.759084,23-10-2014,08:18:56,UTC,Thursday
-73.984556,40.728638,-73.998881,40.733796,29-05-2010,12:06:15,UTC,Saturday
-73.959357,40.781235,-73.98019,40.76262,28-08-2012,15:53:00,UTC,Tuesday
-73.981903,40.773361,-73.971321,40.755917,07-02-2015,23:39:44,UTC,Saturday
-74.001383,40.730968,-73.982538,40.739522,21-11-2009,17:32:00,UTC,Saturday
-73.960717,40.781033,-73.986783,40.729803,20-05-2010,11:43:00,UTC,Thursday
-73.952103,40.777652,-73.972042,40.74724,31-07-2010,02:31:00,UTC,Saturday
-73.992157,40.721378,-73.946788,40.725122,30-07-2011,20:22:00,UTC,Saturday
-73.982998,40.75448,-73.989678,40.74165,01-09-2011,22:49:00,UTC,Thursday
-73.969375,40.763778,-73.955362,40.782543,23-11-2011,20:30:00,UTC,Wednesday
-73.978779,40.782495,-73.946361,40.775527,04-05-2012,12:10:28,UTC,Friday
-74.0026,40.726642,-73.989272,40.729342,03-12-2012,21:23:00,UTC,Monday
-74.016272,40.706117,-73.987158,40.750547,01-03-2013,11:21:00,UTC,Friday
-74.007206,40.727043,-73.998515,40.681469,11-09-2013,18:04:52,UTC,Wednesday
-73.958575,40.800223,-73.979889,40.754889,17-01-2014,07:58:23,UTC,Friday
-73.985022,40.763903,-74.007795,40.740579,27-09-2009,00:20:18,UTC,Sunday
-73.9616,40.771217,-73.97396,40.757085,24-04-2011,10:35:00,UTC,Sunday
-73.986359,40.762154,-73.954491,40.786682,24-04-2015,19:17:00,UTC,Friday
-73.973945,40.757182,-73.986738,40.729877,11-12-2010,19:02:00,UTC,Saturday
-73.937604,40.812942,-73.985109,40.759717,28-02-2011,06:17:05,UTC,Monday
-73.947347,40.780302,-73.974687,40.763772,27-04-2011,06:51:10,UTC,Wednesday
-73.967003,40.772417,-73.96886,40.761147,12-04-2012,09:35:22,UTC,Thursday
-73.960852,40.77538,-73.954057,40.773742,16-08-2013,08:53:00,UTC,Friday
-73.983707,40.753102,-73.990873,40.756318,04-10-2010,20:02:00,UTC,Monday
-74.012934,40.716545,-73.982006,40.727794,07-03-2012,21:54:33,UTC,Wednesday
-73.966429,40.766012,-73.974489,40.751915,03-08-2011,08:32:13,UTC,Wednesday
-73.988517,40.769237,-73.982433,40.776185,19-01-2012,18:59:26,UTC,Thursday
-73.958452,40.781575,-73.991862,40.76065,23-07-2010,15:35:00,UTC,Friday
-73.986093,40.738385,-74.001415,40.717652,17-02-2012,00:37:00,UTC,Friday
-74.007498,40.743384,-73.973584,40.757292,18-08-2012,01:35:34,UTC,Saturday
-73.98033,40.74907,-73.976398,40.745893,11-09-2009,12:10:35,UTC,Friday
-73.969447,40.760995,-74.000901,40.74633,01-06-2010,22:16:56,UTC,Tuesday
-73.972733,40.754625,-74.005123,40.741368,16-06-2011,20:08:00,UTC,Thursday
-73.961558,40.758347,-73.956123,40.767572,11-07-2012,20:30:00,UTC,Wednesday
-73.978267,40.78222,-73.98201,40.727632,27-07-2013,01:14:00,UTC,Saturday
-73.976168,40.75233,-74.013987,40.717055,30-09-2010,16:40:00,UTC,Thursday
-73.997865,40.740758,-73.984487,40.757573,31-10-2009,21:34:00,UTC,Saturday
-73.986702,40.767783,-73.986575,40.716753,23-12-2009,10:56:00,UTC,Wednesday
-73.982045,40.768425,-73.904829,40.774048,10-05-2013,14:01:49,UTC,Friday
-73.79076,40.646777,-73.99368,40.731962,07-11-2013,08:41:00,UTC,Thursday
-73.948947,40.784875,-73.949983,40.79302,04-03-2011,21:53:00,UTC,Friday
-73.998511,40.738947,-74.177341,40.695125,01-09-2012,12:45:03,UTC,Saturday
-73.98123,40.780845,-73.979771,40.753439,04-03-2014,07:18:07,UTC,Tuesday
-73.965225,40.772495,-73.975883,40.759884,06-04-2015,07:59:54,UTC,Monday
-74.016358,40.709663,-74.005203,40.720102,02-03-2009,08:26:00,UTC,Monday
-73.995778,40.742787,-73.958373,40.77922,14-10-2010,17:20:00,UTC,Thursday
-73.970349,40.752721,-73.991453,40.750023,02-09-2013,08:24:46,UTC,Monday
-73.984132,40.746957,-73.957938,40.774613,21-07-2009,15:06:20,UTC,Tuesday
-73.964776,40.80161,-73.961025,40.806655,28-04-2013,20:42:02,UTC,Sunday
-73.96183,40.79549,-74.004282,40.74225,02-06-2013,00:42:00,UTC,Sunday
-73.98357,40.766385,-73.984653,40.779567,27-08-2014,21:40:00,UTC,Wednesday
-73.980592,40.76791,-73.989908,40.748973,02-09-2009,13:47:00,UTC,Wednesday
-73.976577,40.756085,-73.972,40.762797,24-06-2010,12:51:00,UTC,Thursday
-73.990918,40.749822,-73.964442,40.753915,16-11-2012,17:38:01,UTC,Friday
-73.979967,40.765622,-73.983073,40.759947,25-11-2014,22:20:00,UTC,Tuesday
-73.952995,40.779484,-73.961853,40.768551,19-04-2015,20:12:33,UTC,Sunday
-73.999927,40.727035,-73.977872,40.751277,04-02-2012,11:45:00,UTC,Saturday
-73.99427,40.751037,-73.986408,40.760655,24-08-2012,14:47:00,UTC,Friday
-73.981518,40.749954,-73.94527,40.702722,18-03-2014,00:19:45,UTC,Tuesday
-73.987145,40.755786,-73.982275,40.731931,31-07-2014,23:59:38,UTC,Thursday
-73.972458,40.786621,-73.938911,40.853771,27-02-2015,12:51:45,UTC,Friday
-73.992715,40.746145,-73.987356,40.743096,29-04-2009,11:36:51,UTC,Wednesday
-73.997147,40.722146,-73.978673,40.736698,12-10-2011,17:24:55,UTC,Wednesday
-73.964842,40.775527,-73.99313,40.755017,16-08-2012,18:56:00,UTC,Thursday
-73.990298,40.718945,-73.996752,40.721267,01-08-2014,01:06:00,UTC,Friday
-73.95687,40.769812,-73.960792,40.774087,22-11-2014,07:42:00,UTC,Saturday
-73.965233,40.755249,-73.973183,40.790112,08-02-2015,09:18:35,UTC,Sunday
-73.960717,40.761337,-73.953668,40.778748,26-02-2009,12:46:00,UTC,Thursday
-73.977796,40.754881,-73.959722,40.771958,27-03-2009,15:10:59,UTC,Friday
-73.978437,40.783292,-73.975767,40.776307,23-01-2012,15:39:00,UTC,Monday
-73.979245,40.740703,-73.987376,40.729591,22-11-2014,13:57:24,UTC,Saturday
-73.983313,40.764485,-73.983768,40.766388,28-01-2009,12:32:00,UTC,Wednesday
-73.981262,40.750528,-73.978083,40.75811,10-12-2010,09:00:00,UTC,Friday
-73.975403,40.749207,-73.958278,40.770922,18-03-2011,16:58:00,UTC,Friday
-73.964443,40.760384,-73.979237,40.744406,02-07-2011,00:57:00,UTC,Saturday
-73.973547,40.74788,-74.010577,40.719787,07-05-2013,06:49:17,UTC,Tuesday
-73.994223,40.750275,-73.982967,40.759132,12-12-2013,07:34:00,UTC,Thursday
-73.96649,40.764302,-74.002917,40.750489,18-12-2013,14:21:53,UTC,Wednesday
-73.989908,40.729543,-73.980272,40.749187,28-02-2011,23:19:00,UTC,Monday
-73.998503,40.734942,-73.99504,40.739827,08-12-2011,16:00:00,UTC,Thursday
-74.005644,40.741148,-73.985231,40.742187,28-12-2011,01:16:16,UTC,Wednesday
-74.005142,40.70671,-74.006647,40.751412,12-09-2013,09:42:06,UTC,Thursday
-73.95308,40.772517,-73.975203,40.748825,29-07-2011,20:05:00,UTC,Friday
-73.980946,40.744671,-73.980716,40.734043,09-10-2011,17:05:53,UTC,Sunday
-73.963345,40.766047,-73.95749,40.773447,26-01-2012,08:04:00,UTC,Thursday
-73.789635,40.647025,-73.99167,40.762972,25-09-2014,21:10:00,UTC,Thursday
-73.982548,40.756902,-73.986317,40.778802,27-07-2012,18:17:00,UTC,Friday
-73.985535,40.752983,-73.985397,40.770584,03-03-2015,15:38:57,UTC,Tuesday
-73.993982,40.751182,-73.973102,40.757027,20-06-2014,23:11:00,UTC,Friday
-73.982017,40.751457,-73.983562,40.743807,16-11-2014,18:26:00,UTC,Sunday
-74.016107,40.706947,-73.975632,40.755425,22-05-2014,07:03:00,UTC,Thursday
-73.991342,40.749327,-74.000095,40.728615,22-08-2009,18:03:00,UTC,Saturday
-73.977815,40.752154,-73.990801,40.728508,24-08-2009,05:55:25,UTC,Monday
-73.9953,40.688333,-74.004565,40.730505,15-05-2010,17:41:00,UTC,Saturday
-73.973799,40.782914,-73.974204,40.755722,01-11-2012,07:42:29,UTC,Thursday
-73.984585,40.743362,-73.976933,40.758923,20-09-2014,19:16:00,UTC,Saturday
-73.983935,40.765902,-73.999334,40.739068,15-02-2011,17:18:31,UTC,Tuesday
-73.985213,40.720639,-73.977424,40.752193,24-06-2009,19:31:09,UTC,Wednesday
-73.991097,40.760407,-73.993548,40.747378,28-01-2013,09:40:00,UTC,Monday
-73.964696,40.761638,-73.985232,40.735877,30-05-2014,18:41:55,UTC,Friday
-73.950573,40.66997,-73.962653,40.677248,03-05-2009,03:01:00,UTC,Sunday
-73.970116,40.764589,-73.988974,40.751757,28-11-2012,14:23:11,UTC,Wednesday
-73.98328,40.771423,-74.003578,40.744209,03-09-2012,22:48:40,UTC,Monday
-73.9906,40.751215,-73.975907,40.759187,30-04-2013,06:25:00,UTC,Tuesday
-73.9785,40.684582,-74.00621,40.683079,30-05-2015,08:03:12,UTC,Saturday
-73.988409,40.743329,-74.007644,40.732189,04-09-2009,13:02:09,UTC,Friday
-73.978614,40.785948,-73.956776,40.772244,19-09-2010,22:02:36,UTC,Sunday
-73.982262,40.755603,-73.993582,40.742012,21-05-2012,08:20:11,UTC,Monday
-73.971548,40.757837,-73.968102,40.786876,13-04-2014,19:12:13,UTC,Sunday
-73.97946,40.784531,-74.002022,40.761315,22-09-2014,19:32:03,UTC,Monday
-73.961548,40.770931,-73.976288,40.765766,28-06-2015,22:01:41,UTC,Sunday
-73.96173,40.76193,-73.958503,40.768863,28-02-2011,11:16:00,UTC,Monday
-73.99261,40.743592,-73.983339,40.756801,25-06-2009,20:25:16,UTC,Thursday
-74.009605,40.704571,-74.003647,40.707561,05-06-2015,01:29:57,UTC,Friday
-73.983841,40.768059,-73.962046,40.693109,01-01-2010,03:57:41,UTC,Friday
-73.987113,40.729484,-73.991678,40.748959,15-12-2012,02:21:07,UTC,Saturday
-73.842789,40.683974,-73.84352,40.683258,15-05-2010,04:17:25,UTC,Saturday
-73.970238,40.76247,-73.991128,40.732532,13-04-2010,21:22:00,UTC,Tuesday
-73.98439,40.759547,-73.972615,40.7551,09-09-2010,22:22:04,UTC,Thursday
-73.980504,40.730094,-73.981302,40.741294,17-04-2009,17:54:28,UTC,Friday
-73.96068,40.76162,-73.96188,40.764063,30-01-2010,18:27:00,UTC,Saturday
-73.968336,40.799921,-73.93807,40.797048,13-05-2011,00:33:33,UTC,Friday
-73.781882,40.644775,-73.908485,40.773062,10-07-2011,22:55:00,UTC,Sunday
-73.962601,40.759031,-73.991651,40.738764,05-09-2011,18:54:34,UTC,Monday
-73.987772,40.728515,-73.998028,40.71962,20-03-2010,20:18:00,UTC,Saturday
-73.987725,40.755745,-73.983365,40.719832,15-03-2014,01:51:00,UTC,Saturday
-73.952307,40.766293,-73.969464,40.76353,01-03-2009,13:42:48,UTC,Sunday
-73.988591,40.748155,-73.983047,40.757021,26-10-2009,18:18:10,UTC,Monday
-73.986195,40.756729,-73.99066,40.751073,26-03-2014,12:16:05,UTC,Wednesday
-73.978193,40.752479,-73.98899,40.744363,28-05-2011,15:41:36,UTC,Saturday
-74.006614,40.706726,-73.980512,40.753255,05-03-2014,14:47:13,UTC,Wednesday
-73.967519,40.768645,-73.961366,40.761854,30-12-2014,12:28:24,UTC,Tuesday
-73.978507,40.745212,-73.986265,40.767375,06-10-2010,22:22:50,UTC,Wednesday
-73.97902,40.75911,-74.012532,40.706778,26-03-2014,08:15:15,UTC,Wednesday
-74.006401,40.733127,-73.984887,40.768465,11-09-2014,08:16:43,UTC,Thursday
-73.978834,40.7574,-73.987216,40.751985,15-06-2011,17:12:50,UTC,Wednesday
-73.979552,40.766448,-73.985712,40.76121,05-11-2011,12:54:00,UTC,Saturday
-73.970138,40.759579,-73.997037,40.738417,18-05-2014,23:21:21,UTC,Sunday
-73.955249,40.689776,-73.956575,40.696457,07-07-2014,20:38:30,UTC,Monday
-73.962382,40.81028,-73.975782,40.781517,10-10-2014,20:16:00,UTC,Friday
-73.972804,40.74878,-73.923238,40.760923,17-12-2014,12:26:24,UTC,Wednesday
-73.943256,40.746691,-73.923184,40.739629,19-04-2011,21:42:57,UTC,Tuesday
-74.006547,40.731356,-73.973477,40.752824,24-02-2014,14:44:31,UTC,Monday
-73.788571,40.641405,-73.884558,40.674824,05-05-2009,21:00:33,UTC,Tuesday
-73.987715,40.768665,-73.98147,40.75629,24-07-2009,10:30:00,UTC,Friday
-73.990928,40.750797,-73.982455,40.756523,09-02-2011,12:42:00,UTC,Wednesday
-73.978623,40.720128,-73.990457,40.728723,21-04-2010,18:39:00,UTC,Wednesday
-73.98837,40.738627,-73.942857,40.844578,09-05-2010,23:39:00,UTC,Sunday
-73.916968,40.743112,-73.967937,40.754933,21-06-2011,11:00:00,UTC,Tuesday
-73.96058,40.769823,-73.984972,40.75373,03-10-2011,08:23:00,UTC,Monday
-73.992095,40.749383,-73.992115,40.725545,16-03-2012,19:10:00,UTC,Friday
-73.990835,40.733707,-73.99557,40.726285,03-12-2014,18:49:00,UTC,Wednesday
-73.991775,40.759475,-73.980847,40.756747,03-07-2009,11:02:00,UTC,Friday
-73.982567,40.752333,-73.991372,40.734955,16-06-2010,11:46:00,UTC,Wednesday
-73.989063,40.77741,-73.993273,40.743023,27-03-2011,09:55:00,UTC,Sunday
